bin,bid,YearBuilt,BuildingType,NumberofFloors,PropertyGFATotal,SiteEnergyUse(kBtu),geometry,Building Age,Total Carbon
50088,144845184,2015,Residential,4,41403,1245649.0,POINT (548365.9750409425 5277929.148178594),7,134380.67183011596
50090,753208457,2015,Residential,7,63825,2061124.0,POINT (551466.5915084009 5279146.121384184),7,222354.15261054755
50092,14813895518,2015,Institutional,7,325000,20585906.0,POINT (551348.9072097692 5278272.576557578),7,2220808.4930117675
50093,496468683,2015,Residential,6,86045,2188786.0,POINT (550977.0553127385 5272276.292533101),7,236126.33508504575
50094,370666250,2015,Commercial,6,345290,46174388.0,POINT (549676.5985514609 5274830.313261088),7,4981295.11666966
50095,541644904,2015,Residential,7,208136,4438592.0,POINT (546400.5062814866 5267555.580294789),7,478835.51059710886
50096,232080840,2016,Commercial,37,990000,25356482.0,POINT (550256.3254479079 5272779.084313744),6,2735458.452909481
50097,397032030,2014,Residential,4,23060,763989.0,POINT (548107.9648548007 5274706.005943137),8,82419.16871511836
50098,228764043,2014,Residential,4,20246,671156.0,POINT (552428.3039750393 5274069.726067777),8,72404.34037422524
50099,94026095,2019,Residential,39,559958,17178400.0,POINT (549634.531538897 5273240.569748653),3,1853206.587864209
50130,390099393,2017,Commercial,5,202081,8700509.0,POINT (548934.5341900118 5277564.894199091),5,938611.3140089788
50152,19965094986,2016,Residential,4,22694,623269.0,POINT (551052.9073041956 5278372.228073298),6,67238.28859565138
50153,261158781,2016,Residential,5,139342,3410754.0,POINT (545991.8598320571 5280429.579645195),6,367952.2995380363
50154,358242160,2016,Residential,7,41706,2147570.0,POINT (549475.7229566433 5273443.727823843),6,231679.95109553504
50155,496468682,2016,Residential,5,25020,1309178.0,POINT (551331.6860122443 5272382.76907292),6,141234.18329337362
50156,217599681,2016,Residential,5,30669,1540913.0,POINT (550696.7236345068 5277192.070297912),6,166233.76582950694
50157,570544441,2017,Residential,5,161999,5333026.0,POINT (546144.9825057318 5269235.16160417),5,575327.09195566
50158,363193927,2016,Residential,7,310892,6081390.0,POINT (550787.500153721 5273670.631940283),6,656060.6349468823
50159,491975466,2016,Residential,5,133881,3492313.0,POINT (548144.5887156961 5282083.078077849),6,376750.88823661226
50163,228870126,2016,Residential,4,29549,1063302.0,POINT (551503.00794105 5272731.055505566),6,114709.06902209688
50164,362807971,2016,Residential,8,245889,7992187.0,POINT (549531.9103025045 5274614.569971588),6,862197.5038328767
50167,333667029,2016,Residential,7,115947,5064808.0,POINT (545903.2330779843 5279769.784868229),6,546391.7216892929
50169,223484995,2016,Residential,6,31988,801302.0,POINT (551345.8915087866 5279125.048611679),6,86444.49688380561
50170,600101692,2016,Commercial,2,44745,1870612.0,POINT (549897.6144452728 5283836.206073825),6,201801.7092242493
50171,599920016,2016,Residential,4,30106,715186.0,POINT (551912.3993428824 5274111.78971721),6,77154.29881410679
50172,367742292,2016,Residential,7,38717,1501221.0,POINT (549981.9106800482 5272084.2883051075),6,161951.79103060212
50173,570544422,2016,Residential,4,69511,1883039.0,POINT (546205.1850666698 5267995.272314898),6,203142.33455998416
50175,1011415473,2016,Residential,6,273568,6771580.0,POINT (551049.2283955324 5280674.054481203),6,730518.3641229405
50178,615036432,2016,Residential,5,44192,1618522.0,POINT (552532.7224243408 5273490.4807888),6,174606.22834508194
50181,604024045,2016,Residential,7,50726,1773675.0,POINT (552247.5638818311 5272015.228591476),6,191344.14117322047
50184,244113407,2016,Residential,24,224326,8068012.0,POINT (550864.4578240633 5273377.877293482),6,870377.5083458001
50186,27183365,2016,Commercial,8,213803,5269753.0,POINT (550177.9596635823 5272102.643628077),6,568501.1977842627
50187,570544421,2017,Residential,5,29317,787978.0,POINT (545992.2036609 5267720.1775603155),5,85007.10314651328
50188,239827006,2016,Commercial,4,95576,2259672.0,POINT (549135.1898486109 5273808.739534216),6,243773.5200491485
50189,330741722,2016,Residential,6,178578,4403372.0,POINT (546158.427095874 5279777.36122887),6,475035.97536538896
50190,341922864,2016,Residential,6,60500,1982823.0,POINT (549383.9806537037 5275843.70007571),6,213907.03710291264
50191,364421503,2016,Residential,3,75494,1603948.0,POINT (548305.3409999902 5274735.425155351),6,173033.98454987787
50192,351004141,2016,Commercial,21,489821,14485872.0,POINT (550119.8917354224 5273872.696341247),6,1562736.542481121
50193,160066432,2016,Commercial,4,47406,2908256.0,POINT (552540.8171349282 5279089.032904442),6,313742.7920176276
50219,228779140,1994,Institutional,1,20050,2206036.0,POINT (552442.2182047444 5272940.602114043),28,237987.2658842272
50237,231761623,2016,Commercial,6,240700,6085152.0,POINT (548058.0641890985 5274561.105101911),6,656466.4796811732
50239,189460316,2016,Residential,17,200152,4172664.0,POINT (549609.9255051112 5272775.7716330085),6,450147.18563683593
50242,514907271,2016,Residential,6,91909,2463206.0,POINT (548507.0792338661 5274150.252496664),6,265730.7773987476
50243,600101667,2016,Residential,7,183212,4352816.0,POINT (552916.2980356558 5285184.471008349),6,469581.9917431621
50248,502151734,2016,Residential,6,144820,2860698.0,POINT (546356.3992473311 5279805.610291004),6,308612.232774296
50249,431441128,2016,Residential,6,153742,4196675.0,POINT (551214.4159278036 5273581.004348681),6,452737.49342925
50253,231664179,2016,Residential,7,187070,3714462.0,POINT (549489.0460665384 5274353.013058987),6,400716.3326486324
50254,27183184,2017,Residential,7,137771,4163019.0,POINT (550472.0624462195 5271996.258682277),5,449106.6825899893
50257,68303186,1970,Institutional,1,178196,1855682.0,POINT (555359.0015869089 5281591.554066116),52,200191.060132552
50260,353282862,2015,Residential,9,263321,6656894.0,POINT (550563.7094993624 5273737.596951116),7,718146.033129612
50261,321388163,2014,Residential,6,129280,2879401.0,POINT (547046.8639109237 5268008.661378408),8,310629.913280794
50262,231658840,2016,Residential,7,320566,8008220.0,POINT (549334.3756564126 5274604.002641897),6,863927.1446156752
50263,175464262,2015,Residential,41,1464631,40644412.0,POINT (549343.2523104061 5273910.528256377),7,4384721.049589433
50264,1027213344,2017,Institutional,3,57333,2459854.0,POINT (548678.927360937 5266155.925745793),5,265369.16348345164
50268,228885706,2016,Residential,7,69656,1356716.0,POINT (551325.4348451266 5272580.554001766),6,146362.58493577855
50269,228886518,2017,Residential,8,77757,1744205.0,POINT (551238.636112324 5272535.33223806),5,188164.9162078944
50272,228852746,2015,Residential,6,20838,1110264.0,POINT (551724.3730801551 5273705.545061364),7,119775.3317578161
50284,385643293,2015,Residential,6,67505,1764652.0,POINT (546753.3093306608 5279367.536919049),7,190370.7395151907
50285,240455074,2016,Residential,39,539039,17876918.0,POINT (549427.6280320775 5273354.403331682),6,1928562.742066098
50297,414541684,2018,Residential,7,125070,5027216.0,POINT (551592.8750860718 5279299.511491765),4,542336.2949876798
50298,231658854,2017,Commercial,12,443118,46844824.0,POINT (549445.4399366715 5274532.69916147),5,5053621.783410528
50299,616374447,2016,Residential,6,112302,3858132.0,POINT (550786.4353601182 5280939.61902865),6,416215.4589047709
50302,541433378,2016,Residential,7,52112,1868636.0,POINT (550791.7417989755 5273615.095856096),6,201588.53825270245
50303,899066634,2016,Residential,5,51663,1260120.0,POINT (550708.6373332834 5276686.456806323),6,135941.80398054808
50304,240457607,1970,Residential,40,512983,20709352.0,POINT (550234.1091355649 5273961.484896233),52,2234125.8532109414
50305,586455297,1970,Residential,5,93857,2647376.0,POINT (553122.795525047 5286471.238223437),52,285599.0455312251
50306,521424826,1970,Commercial,3,91551,1395891.0,POINT (550614.8075886829 5277024.637679779),52,150588.78575073107
50310,228885744,2017,Residential,6,138434,3821582.0,POINT (551082.8483164134 5272814.05333992),5,412272.44321143295
50311,39944909,2016,Commercial,6,150596,6169734.0,POINT (550412.1376845624 5283073.7280969545),6,665591.1897598029
50313,206623392,2015,Residential,6,73965,2134029.0,POINT (551370.8043164077 5273659.071343501),7,230219.14738818925
50314,494777672,2018,Commercial,39,185492,11908502.0,POINT (549608.7236412738 5273270.359411729),4,1284689.7474732285
50315,224310504,2016,Residential,5,108857,2620302.0,POINT (548314.9339239183 5277382.997159944),6,282678.3011569042
50317,684899516,2016,Educational,3,94294,3078072.0,POINT (545393.6205227255 5268268.988990845),6,332062.54996509344
50318,465316083,2016,Residential,6,69404,1223103.0,POINT (551265.2015144287 5279249.933544363),6,131948.4083055743
50319,184870424,2016,Residential,4,173700,5872430.0,POINT (549388.4121734413 5273103.9933903795),6,633518.0204659001
50321,324652704,2016,Residential,5,128210,2921196.0,POINT (549902.8171797985 5277367.492256779),6,315138.7598171294
50322,397009114,2016,Residential,6,32489,1319666.0,POINT (548486.5015501878 5274094.508527074),6,142365.6292192759
50323,732692113,2015,Residential,4,45877,1164983.0,POINT (550741.0742690392 5280804.734792375),7,125678.42001291216
50325,522555603,2016,Residential,6,308662,10523945.0,POINT (549468.5012577361 5275622.125114069),6,1135323.6741675942
50326,513713556,2017,Residential,6,33114,1126528.0,POINT (548416.3021487549 5274312.881549685),5,121529.89283131674
50329,600009045,2016,Residential,5,104059,1284121.0,POINT (551250.3923433376 5280760.295649566),6,138531.03297249894
50331,417330429,2017,Residential,4,39272,1973250.0,POINT (551217.2503199689 5280176.479710684),5,212874.3014194017
50332,377821312,2016,Residential,7,114829,2813596.0,POINT (546691.1011830914 5279728.261702476),6,303530.8668320907
50333,827069612,2017,Commercial,15,236367,13135722.0,POINT (550130.3680853159 5273790.538454545),5,1417082.2979295407
50334,456138164,2016,Residential,6,108169,3318734.0,POINT (552293.3735636558 5274031.835505677),6,358025.1776748089
50335,521685469,2015,Residential,7,146425,3408448.0,POINT (551145.2616223039 5272125.495383404),7,367703.5281512008
50336,337739281,2017,Residential,6,151166,4347943.0,POINT (552225.404815914 5274069.015926369),5,469056.2922773991
50337,615156246,2016,Residential,5,34618,851051.0,POINT (550924.0380046243 5277651.978711942),6,91811.42130864476
50338,616232214,2016,Residential,4,43262,698273.0,POINT (551612.793055416 5268050.566990194),6,75329.72359053839
50340,537030539,2017,Residential,6,35990,1514310.0,POINT (551001.0952923624 5274168.208882688),5,163363.83295700708
50344,730994612,2017,Residential,7,36356,1691680.0,POINT (551592.6851296874 5279659.627276809),5,182498.51677444496
50346,231761500,2017,Residential,6,96529,2184666.0,POINT (548265.3823982632 5274479.459380783),5,235681.86929416884
50347,223357796,2017,Residential,7,54502,1839309.0,POINT (551502.9698449488 5278514.01553975),5,198424.74013400145
50348,1123586759,2016,Commercial,2,26800,838921.0,POINT (546680.3082241328 5277797.572632712),6,90502.83634666966
50349,495040435,2018,Residential,5,43459,2613422.0,POINT (550559.2418973183 5272692.786386857),4,281936.0864381582
50350,439990194,2017,Commercial,9,224714,7105599.0,POINT (549975.1371495879 5271909.731751844),5,766552.3493178255
50356,353288966,2017,Residential,37,424994,16783700.0,POINT (550248.2197368187 5273893.807484397),5,1810626.333578012
50362,443633407,2018,Commercial,6,365449,14074550.0,POINT (549535.7987104348 5274422.320680566),4,1518363.1060648374
50363,338465965,2018,Commercial,6,364133,14972444.0,POINT (549483.726089854 5274448.553296357),4,1615227.9523836882
50370,238331482,2018,Residential,6,111949,2551762.0,POINT (548338.0928119964 5282638.195339741),4,275284.2027814901
50371,515725411,2017,Residential,7,200823,3774177.0,POINT (550130.8695842833 5274518.548907757),5,407158.3896151898
50373,222834338,2018,Commercial,7,97512,1326883.0,POINT (551382.7926762706 5278857.509541545),4,143144.19951363487
50374,620164239,2019,Commercial,3,57735,3321104.0,POINT (545638.688229189 5279614.322606143),3,358280.8533846095
50375,514611788,2018,Residential,7,80199,1868604.0,POINT (548157.4067280159 5274269.612692008),4,201585.08609121997
50377,478122676,2018,Residential,12,167344,5060476.0,POINT (549108.5020244851 5273765.167840225),4,545924.3853285941
50381,206623601,2018,Commercial,5,105204,2674104.0,POINT (551216.279451109 5273711.061791399),4,288482.4634095162
50382,532583368,2017,Residential,6,80674,2770629.0,POINT (551602.1166991948 5273677.786378069),5,298895.58488145727
50384,542841847,2018,Residential,7,38724,1967429.0,POINT (550930.351480621 5273664.098082747),4,212246.3316697185
50385,1103355589,2018,Residential,6,53298,3129532.0,POINT (553139.434113568 5268930.086506363),4,337614.0571492021
50386,733049550,2018,Residential,7,202172,5739858.0,POINT (548941.3740695375 5286114.378052636),4,619216.1469639246
50387,56629825,2018,Commercial,4,102839,4203790.0,POINT (548880.348826765 5274713.545187783),4,453505.0599588834
50402,362653692,2015,Commercial,7,167201,20143052.0,POINT (550034.9359122516 5274664.437194115),7,2173033.382974627
50404,235382453,2018,Residential,4,30820,1161362.0,POINT (551532.1080891587 5280480.470103495),4,125287.78636515352
50454,817347762,2018,Commercial,23,680770,34246028.0,POINT (550291.3855916574 5271851.320039957),4,3694463.087236422
50456,521392016,2018,Residential,7,226256,4416566.0,POINT (551038.128206194 5272341.291348839),4,476459.3446966585
50457,521395914,2019,Residential,7,274068,4793152.0,POINT (551083.3448076913 5272328.349748497),3,517085.4598236453
50458,424803422,2018,Residential,6,81509,2808764.0,POINT (551262.2449548767 5273868.182059787),4,303009.59044822725
50459,693629593,2019,Residential,7,112511,2931695.0,POINT (548108.131002312 5274594.861844749),3,316271.39242354134
50460,441344044,2018,Residential,16,592484,8027544.0,POINT (551003.12811658 5273334.630416097),4,866011.8186309438
50463,684898286,2019,Residential,3,47258,3316120.0,POINT (546286.0741872303 5267850.314578771),3,357743.179233704
50464,231977050,2018,Residential,4,32110,795267.0,POINT (553062.5169431677 5269696.294387691),4,85793.44080420796
50466,731223130,2019,Residential,4,26023,1245584.0,POINT (548406.9084931731 5280771.50162752),3,134373.65962710456
50468,771727162,2018,Commercial,4,41720,1162190.0,POINT (554445.7453687793 5266289.064667408),4,125377.11104351423
50470,564799737,2018,Residential,4,31600,1191891.0,POINT (552219.9302709353 5274176.779084728),4,128581.25629954244
50471,730994434,2019,Residential,4,33045,1029939.0,POINT (546794.2500018327 5280344.839548995),3,111109.86703641058
50472,776350366,2019,Residential,7,52724,1631276.0,POINT (551116.1663032199 5272443.117686744),3,175982.13045596652
50473,706454218,2018,Residential,5,84996,1686506.0,POINT (553072.1042224918 5278959.365302626),4,181940.3454147369
50475,745423662,2019,Residential,5,31361,1894434.0,POINT (552015.157363072 5274807.372160144),3,204371.6276879072
50476,522001674,2018,Residential,17,235046,6623106.0,POINT (550776.1811879729 5273158.150095077),4,714500.9821242356
50477,693639210,2018,Residential,7,154250,4930855.0,POINT (550617.371314695 5272230.924093834),4,531940.8658433367
50478,693629595,2018,Residential,7,185048,4556242.0,POINT (548265.9806946535 5274407.219774817),4,491527.5980477576
50479,730994611,2018,Commercial,4,24158,328659.0,POINT (550733.7037214907 5278895.16211564),4,35455.74814655981
50480,541741537,2018,Residential,7,49031,1282389.0,POINT (546203.8429000933 5267879.672202668),4,138344.18473225652
